medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,emiscodecategoryid,original,alcohol_variable_sc_2,alcohol_category_second_screen,conflict,Consensuscode,alcohol_variable_final,AUD_final
1544611000006117,400,761D8,761D800,Fibreoptic endoscopic rubber band ligation of upper gastrointestinal tract varices,426841006,2676215014,32,1,not related to alcohol,,,,not related to alcohol,
397981000006119,70,Eu172,Eu17200,[X]Mental and behav dis due to use tobacco: dependence syndr,30310000,50736017,32,,not related to alcohol,,,,not related to alcohol,
318008018,300,Ryu20,Ryu2000,[X]Other and unspecified disturbances of skin sensation,404684003,2156578010,27,,not related to alcohol,not related to alcohol,,,not related to alcohol,
397711000006111,300,Eu15,Eu15.00,"[X]Mental and behavioural disorders due to use of other stimulants, including caffeine",91388009,151411015,32,,not related to alcohol,,,,not related to alcohol,
456797017,60,L263A-1,L263A11,Maternal care for reduced fetal heart rate during pregnancy,173300003,268308014,32,,not related to alcohol,,,,not related to alcohol,
4544831000006119,10,^ESCTTA454483,,Taking some fluids,161844003,252211018,27,,not related to alcohol,,,,not related to alcohol,
4656781000006112,300,^ESCTFI465678,,Fibreoptic oesophagoscopy and banding of oesophageal varices,173641003,268883010,32,1,not related to alcohol,not related to alcohol,,,not related to alcohol,
680771000006112,2000,Q4850,Q485000,Neonatal withdrawal symptoms from maternal use of drugs of addiction,206572008,316813011,32,1,not related to alcohol,not related to alcohol,,,not related to alcohol,
286096010,4000,A04,A04..00,Other bacterial food poisoning,66107000,109787018,32,,not related to alcohol,not related to alcohol,,,not related to alcohol,
12119711000006111,60,^ESCT1211971,,Able to swallow thin drinks - IDDSI (International Dysphagia Diet Standardisation Initiative) level 0,1102361000000108,2759401000000110,31,1,not related to alcohol,,,,not related to alcohol,
1841341000006113,3000,EMISNQEP17,,Epworth score - sitting quietly after lunch without alcohol,1841341000006109,1841341000006113,3,1,not related to alcohol,,,,not related to alcohol,
355633016,100,L4115-2,L411512,Vaginal varices in pregnancy,237286004,355633016,32,1,not related to alcohol,,,,not related to alcohol,
3257681000006115,30,^ESCTSC325768,,Scrotal varices,46871008,78120012,32,1,not related to alcohol,,,,not related to alcohol,
980181000006113,50,Eu1Az,Eu1Az00,[X]Ment behav dis due crack cocaine: unsp ment and behav dis,404684003,2156578010,27,,not related to alcohol,,,,not related to alcohol,
1232234014,2000,Q485,Q485.00,Newborn drug withdrawal syndrome,414819007,2965731013,32,1,not related to alcohol,,,,not related to alcohol,
389151000006118,50,Eu432-3,Eu43213,[X]Hospitalism in children,17226007,29122012,32,,not related to alcohol,not related to alcohol,,,not related to alcohol,
4403391000006111,100,^ESCTVA440339,,Varicosities,128060009,2986049019,32,,not related to alcohol,,,,not related to alcohol,
316814017,70,Q4851,Q485100,Withdrawal symptoms from therapeutic use of drugs in newborn,206573003,316814017,32,1,not related to alcohol,,,,not related to alcohol,
391781000006110,20,U208y,U208y00,[X]Int self poison oth/unsp drug/medic other spec place,271982007,407014015,32,,not usable,not related to alcohol,1,not related to alcohol,not related to alcohol,
397471000006114,500,Eu19z,Eu19z00,Psychoactive substance abuse,91388009,151411015,32,,not related to alcohol,,,,not related to alcohol,
503966018,200,SL-3,SL...13,Medicinal poisoning,7895008,503966018,32,,not related to alcohol,not related to alcohol,,,not related to alcohol,
398691000006112,50,Eu127,Eu12700,[X]Mnt/bh dis due cannabinds: resid & late-onset psychot dis,91388009,151411015,32,,not related to alcohol,not related to alcohol,,,not related to alcohol,
1971801000006114,50,EMISICD10|F1400,,0,1971801000006105,1971801000006114,32,1,not related to alcohol,,,,not related to alcohol,
16251000006117,70,E2Ay,E2Ay.00,Other specific mental disorder post-organic brain damage,111479008,178719012,32,,not related to alcohol,,,,not related to alcohol,
1936641000006117,30,EMISNQEX46,,Excessive fizzy drink intake,1936641000006101,1936641000006117,27,1,not related to alcohol,not related to alcohol,,,not related to alcohol,
324473013,30,SM010,SM01000,Methanol causing toxic effect,212809004,2837511017,32,,not related to alcohol,,,,not related to alcohol,
980091000006110,50,Eu1A0,Eu1A000,[X]Ment behav dis due use crack cocaine: acute intoxication,404684003,2156578010,27,1,not related to alcohol,,,,not related to alcohol,
429081000006111,50,SyuGH,SyuGH00,"[X]Toxic effect of paints and dyes, NEC",404684003,2156578010,27,,not related to alcohol,,,,not related to alcohol,
5738511000006112,400,^ESCTAB573851,,Able to take drink to mouth,288871004,428619016,31,1,not related to alcohol,,,,not related to alcohol,
397941000006113,1000,Eu113,Eu11300,Opioid withdrawal,87132004,144489015,32,1,not related to alcohol,not related to alcohol,,,not related to alcohol,
1782731000006119,40000,38G3,38G3.00,"Hypertension, abnormal renal/liver function, stroke, bleeding history or predisposition, labile international normalized ratio, elderly over 65, and drugs/alcohol concomitantly bleeding risk score",704180000,3012193016,3,1,not related to alcohol,not related to alcohol,,,not related to alcohol,
109787018,2000,A0-1,A0...11,Bacterial food poisoning,66107000,109787018,32,,not related to alcohol,not related to alcohol,,,not related to alcohol,
456408017,20,L2513,L251300,Maternal care for suspected chromosomal abnormality in fetus,173300003,268308014,32,,not related to alcohol,,,,not related to alcohol,
397131000006118,10,Eu124,Eu12400,[X]Mental and behavioural disorders due to use of cannabinoids: withdrawal state with delirium,703848005,3009238011,32,1,not related to alcohol,not related to alcohol,,,not related to alcohol,
5002211000006117,10,^ESCTDR500221,,Drink types,229980000,344713010,31,1,not usable,AUD diagnosis,1,not related to alcohol,not related to alcohol,
324599016,40,SMz,SMz..00,Non-medicinal agent causing toxic effect NOS,75478009,125363016,32,,not related to alcohol,not usable,1,not related to alcohol,not related to alcohol,
422361000006114,10,U40y0,U40y000,"[X]Poison/exposure ?intent, to unspecif chemical at home",75478009,125363016,32,,not related to alcohol,,,,not related to alcohol,
461530018,50000,ZVy,ZVy..00,[V]Other specified reasons for encounter,404684003,2156578010,27,,not related to alcohol,,,,not related to alcohol,
216861000000118,900,0C5,0C5..00,Food and drink processors,266006009,395242010,17,1,not related to alcohol,,,,not related to alcohol,
401838011,800,Eu0z,Eu0z.00,Organic mental disorder,111479008,178719012,32,,not related to alcohol,not related to alcohol,,,not related to alcohol,
404861000000110,2000,14CG,14CG.00,History of acute pancreatitis,247421000000100,404861000000110,32,1,not related to alcohol,,,,not related to alcohol,
397861000006116,60,Eu143,Eu14300,[X]Mental and behav dis due to use cocaine: withdrawal state,91388009,151411015,32,1,not related to alcohol,,,,not related to alcohol,
397841000006115,20,Eu146,Eu14600,[X]Mental and behav dis due to use cocaine: amnesic syndrome,91388009,151411015,32,,not related to alcohol,,,,not related to alcohol,
305121000000119,100,8BAc,8BAc.00,Substance misuse management stopped - self withdrawal,200861000000101,305121000000119,32,1,not related to alcohol,,,,not related to alcohol,
268957016,500,760F4,760F400,Rigid oesophagoscopic banding of oesophageal varices,173661009,268957016,32,1,not related to alcohol,,,,not related to alcohol,
117481000006118,700,TB0,TB0..00,"Surgical procedures causing complications, without blame",404684003,2156578010,27,,not related to alcohol,not related to alcohol,,,not related to alcohol,
1985931000006118,90,38Vl,,Clinical Institute Withdrawal Assessment for Benzodiazepines scale score,718617006,3312956014,32,1,not related to alcohol,not related to alcohol,,,not related to alcohol,
398021000006116,10,Eu166,Eu16600,[X]Mental and behav dis due use hallucinogens: amnesic syndr,91388009,151411015,32,,not related to alcohol,,,,not related to alcohol,
420411000006117,600,Eu06,Eu06.00,[X]Personality and behav disorder brain dis dam and dysfunct,111479008,178719012,32,,not related to alcohol,not usable,1,not related to alcohol,not related to alcohol,
14060019,1000,SL-2,SL...12,Drug poisoning,7895008,14060019,32,,not related to alcohol,not usable,1,not related to alcohol,not related to alcohol,
398161000006114,200,Eu16,Eu16.00,[X]Mental and behavioural disorders due to use hallucinogens,91388009,151411015,32,,not related to alcohol,,,,not related to alcohol,
393951000006117,1000,U204,U204.00,[X]Intentional self poisoning by and exposure to psychotropic drugs,271982007,407014015,32,,not related to alcohol,,,,not related to alcohol,
278791010,10000,7L17y,7L17y00,Other specified blood withdrawal,82078001,1495478011,32,1,not related to alcohol,not related to alcohol,,,not related to alcohol,
3675761000006111,10,^ESCTTR367576,,Transfusion reaction due to serum protein reaction,72284000,120107010,32,,not related to alcohol,,,,not related to alcohol,
1937771000006117,20,EMISNQAD108,,Advised to decrease fizzy drink intake,1937771000006101,1937771000006117,17,1,not related to alcohol,,,,not related to alcohol,
8367671000006115,10,^ESCTHO836767,,HoNOS-LD (Health of the Nation Outcome Scales for People with Learning Disabilities) rating scale 11 score - problems with eating and drinking,987731000000103,2511091000000119,31,1,not related to alcohol,not related to alcohol,,,not related to alcohol,
392091000006117,300,U2080,U208000,[X]Int self poison/exposure to oth/unsp drug/medicam home,271982007,407014015,32,,not related to alcohol,,,,not related to alcohol,
334363016,20,U1A2-1,U1A2.11,[X]Accidental poisoning with sleeping tablets,361149008,477470015,32,,not related to alcohol,not related to alcohol,,,not related to alcohol,
295951010,90,Eu17,Eu17.00,Nicotine-induced organic mental disorder,30310000,50736017,32,,not related to alcohol,not related to alcohol,,,not related to alcohol,
303457015,300000,J61y1,J61y100,Non-alcoholic fatty liver,197315008,303457015,32,1,not related to alcohol,,,,not related to alcohol,
125363016,70000,SL,SL...00,Poisoning,75478009,125363016,32,,not related to alcohol,,,,not related to alcohol,
376981000006110,30,Eu802-3,Eu80213,[X]Developmental Wernicke's aphasia,367515004,492553013,32,1,not related to alcohol,,,,not related to alcohol,
393851000006114,60,U20yz,U20yz00,[X]Intent self poison unspecif chemical unspecif place,271982007,407014015,32,,not related to alcohol,not usable,1,not related to alcohol,not related to alcohol,
425831000006119,600,U20B-1,U20B.11,[X]Self carbon monoxide poisoning,271982007,407014015,32,,not related to alcohol,not related to alcohol,,,not related to alcohol,
393961000006115,2000,U202,U202.00,[X]Intentional self poisoning by and exposure to sedative hypnotics,271982007,407014015,32,,not related to alcohol,,,,not related to alcohol,
353689010,100,J6709,J670900,Drug-induced acute pancreatitis,235944000,353689010,32,1,not related to alcohol,not related to alcohol,,,not related to alcohol,
1971421000006118,20,EMISICD10|F1130,,"Mental and behav dis due to use opioids: withdrawal state, uncomplicated",1971421000006102,1971421000006118,32,1,not related to alcohol,not related to alcohol,,,not related to alcohol,
334049017,30,U176,U176.00,"[X]Contact with hot heating appliances, radiators and pipes",418611001,2576850010,32,,not related to alcohol,,,,not related to alcohol,
308205015,100,Lyu7,Lyu7.00,"[X]Other obstetric conditions, not elsewhere classified",173300003,268308014,32,,not related to alcohol,,,,not related to alcohol,
7587111000006114,3000,^ESCTHA758711,,HAS-BLED score,704154001,3011385014,32,,not related to alcohol,,,,not related to alcohol,
334743014,200,U20A-1,U20A.11,[X]Self poisoning from glue solvent,271982007,407014015,32,,not related to alcohol,not related to alcohol,,,not related to alcohol,
249067014,300,0C5Z,0C5Z.00,Food processor NOS,266006009,395242010,17,,not related to alcohol,,,,not related to alcohol,
411731000006117,300,Lyu2,Lyu2.00,[X]Other maternal disorders predominantly related to pregnancy,173300003,268308014,32,,not related to alcohol,not related to alcohol,,,not related to alcohol,
397561000006118,40,Eu160,Eu16000,[X]Mental & behav dis due hallucinogens: acute intoxicatn,91388009,151411015,32,,not related to alcohol,,,,not related to alcohol,
456812016,10,L263B,L263B00,Maternal care for fetal acidosis during pregnancy,173300003,268308014,32,,not related to alcohol,not related to alcohol,,,not related to alcohol,
460965015,200000,ZV6,ZV6..00,Clinical finding,404684003,2156578010,27,,not related to alcohol,,,,not related to alcohol,
5001531000006118,1000,^ESCTFO500153,,Food and drink intake,229918000,344641018,31,1,not related to alcohol,Other screening tool or questionnaire,1,not related to alcohol,not related to alcohol,
217631000000113,4000,1645,1645.00,Excessive fluid intake - finding,267026004,397869015,27,,not related to alcohol,,,,not related to alcohol,
3834711000006118,20,^ESCTTA383471,,Taking blood sample,82078001,1234679016,32,,not related to alcohol,,,,not related to alcohol,
318039016,8000,Ryu7,Ryu7.00,[X]General symptoms and signs,404684003,2156578010,27,,not related to alcohol,,,,not related to alcohol,
5023681000006114,300,^ESCTAC502368,,Acute drug intoxication,231466009,346932010,31,1,not related to alcohol,not related to alcohol,,,not related to alcohol,
397231000006112,30,Eu114,Eu11400,[X]Men & behav dis due opioid: withdrawl state with delirium,91388009,151411015,32,,not related to alcohol,,,,not related to alcohol,
120113018,10,SP350,SP35000,Intoxication by serum,72284000,120107010,32,1,not related to alcohol,,,,not related to alcohol,
397871000006111,30,Eu161,Eu16100,[X]Mental and behav dis due to use hallucinogens: harmfl use,91388009,151411015,32,,not related to alcohol,,,,not related to alcohol,
324446012,70,SLHy,SLHy.00,Other drug and medicament poisoning OS,7895008,14056017,32,,not related to alcohol,not usable,1,not related to alcohol,not related to alcohol,
5742101000006115,1000,^ESCTDR574210,,Drinking fluids normally,289154005,428966019,31,1,not related to alcohol,,,,not related to alcohol,
303632019,1000,J6700,J670000,Acute pancreatitis unspecified,197456007,303630010,32,1,not related to alcohol,not related to alcohol,,,not related to alcohol,
4657171000006111,70,^ESCTRI465717,,Rigid oesophagoscopy and banding of oesophageal varices,173661009,268954011,32,1,not related to alcohol,not usable,1,not related to alcohol,not related to alcohol,
6439211000006110,20,^ESCTHO643921,,Hot drink burn of skin,385529009,1479734018,31,1,not related to alcohol,not related to alcohol,,,not related to alcohol,
252191000006117,40,L2440,L244000,Other uterine/pelvic floor abnormal affecting obstetric care,173300003,268308014,32,,not related to alcohol,,,,not related to alcohol,
456413018,80,L25z4,L25z400,"Maternal care for fetal abnormality and damage, unspecified",173300003,268308014,32,,not related to alcohol,,,,not related to alcohol,
308061017,100,L5,L5...00,Maternal care for fetus,173300003,268308014,32,,not related to alcohol,,,,not related to alcohol,
5002971000006116,30,^ESCTHO500297,,Hot drink,230044000,344780018,31,1,not related to alcohol,,,,not related to alcohol,
494673010,60000,G854,G854.00,Scrotal varices - varicocele,46871008,494673010,32,1,not related to alcohol,not related to alcohol,,,not related to alcohol,
2819666013,8000,J61y8,J61y800,Nonalcoholic steatohepatitis,442685003,2819666013,32,1,not related to alcohol,,,,not related to alcohol,
460850017,2000,ZV4y,ZV4y.00,[V]Person with other specified health problems,404684003,2156578010,27,,not related to alcohol,,,,not related to alcohol,
5715731000006113,200,^ESCTUN571573,,Unable to prepare drink,286503000,425862019,31,1,not related to alcohol,,,,not related to alcohol,
398681000006114,10,Eu153,Eu15300,[X]Mnt/behav dis other stimlnts inc caffeine: withdrwl state,91388009,151411015,32,,not related to alcohol,,,,not related to alcohol,
295421012,80,E274A,E274A00,Sleep drunkenness,192003008,295421012,32,1,not related to alcohol,,,,not related to alcohol,
430341000006111,100,Eu05z,Eu05z00,[X]Unspec mental disorder brain damag/dysfunction/physcal dr,111479008,178719012,32,,not related to alcohol,,,,not related to alcohol,
